uniq_id,initial_sal_,final_sal,mean_salary,period,period_cond,job,job_type,city,state,organization_,org_desc,sector_,sector_level,benefits
93c707c2bb5500a4ce44d87f26525275,0.0,0.0,0.0,,,asst store mgr ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
703c9dc3f79672c1e072a76790cb4487,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
8529b09a96d0c6e192d757a25388fd36,0.0,0.0,0.0,,,asst store mgr ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
a99a96de0266ae965747770894103c11,0.0,0.0,0.0,,,sales associate ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
6240127dbaa48a3051959aa1dfa5fd1d,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
d4e0563c8ce1459a8d662df66889990f,0.0,0.0,0.0,,,data warehouse solution architect ,full time,job description job #:  690399title: data warehouse developerlocation: columbus, ohcontract: multi-yearapex systems is currently seeking a data warehouse developer to convert our client’s enterprise reporting platform from sap's business objects to ibm's cognos. we are looking for an expert cognos architect/developer with great communication and mentoring skills. the successful candidate will be the technical lead over several projects advising on cognos best practices and from a user,Computer,IT Services,Experienced,(Non-Manager),
9facb7181beb9a2bff35c7ab85a7a777,0.0,0.0,0.0,,,sr cloud security architect ,full time,dallas, tx,Computer,IT Services,IT/Software,Development,
7bbaef1fc1565b1504579252af07c313,0.0,0.0,0.0,,,erp data analyst ,full time,job description job #:  681939job title: erp data analystlength: 2+ year contractlocation: columbus, ohioapex systems,Computer,IT Services,Experienced,(Non-Manager),
3a885cf47d7117ea4cc0e0715f222b05,0.0,0.0,0.0,,,store mgr in columbus oh ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
7aa8a4d89373dfd06d9d0c88403e9fda,0.0,0.0,0.0,,,customer support engineer,full time,dallas, tx,Healthcare,Services,Medical/Health,,
bbc93bf021d0f1a24ba770f25736d836,0.0,0.0,0.0,,,erp bi developer ,full time,job description job #:  681946job title: erp bi developerlength: 2+ year contractlocation: columbus, ohioapex systems,Computer,IT Services,Experienced,(Non-Manager),
f0fb173785d2624cac4a98fa1dead749,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
2719131b130203cf59d6ebebea91bb22,0.0,0.0,0.0,,,application support analyst,full time,westerville, oh,Staffing,Employment Agencies,IT/Software,Development,
928bd316a5e2829ccb09dba691b8131c,0.0,0.0,0.0,,,solutions,full time,columbus, oh,Computer,IT Services,Experienced,(Non-Manager),
3110102655658a224117c23bf2dedfe4,0.0,0.0,0.0,,,sr associate,full time,job title: senior associate: help desk coordinator - dallas, tx requisition id: 16004bz job category: technical support services job type: regular primary location: usa-tx: texas-dallas schedule: full-time remote work authorized: no relocation assistance: not available travel: yes,Security, Surveillance,Installation/Maintenance/Repair,,
c809e3230c7678a08e42436fe2dc2fcc,0.0,0.0,0.0,,,it support tech ,full time,columbus, oh,Computer,IT Services,Experienced,(Non-Manager),
8d06581e6a1983734627d42a013f09ad,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
f264758aa37ebc36d94b0872b9468880,0.0,0.0,0.0,,,sales associate ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
19838174c28aec4c5452ab4c6550efaf,0.0,0.0,0.0,,,production supervisor ,full time,dallas, tx,Manufacturing,  Other,Manufacturing/Production/Operations,,
c161d649ce01df66030b74e7ef739a6e,0.0,0.0,0.0,,,administrative assistant,full time,dallas, tx 75201,Real,Estate Property ManagementManagement Consulting Services,Other,,
abe671971cd97b7467241944dc1b16bd,0.0,0.0,0.0,,,erp readiness lead ,full time,job description job #:  682030job title: erp readiness leadlength: 2+ year contractlocation: columbus, ohioapex systems,Computer,IT Services,Experienced,(Non-Manager),
532c7ceafec8bfa176ead051fe5cb98c,0.0,0.0,0.0,,,rm production support analyst ,full time temporary,rm production support analyst,,Plano, TX,IT/Software,Development,
30c09bda4509ce9d76680cbca6498747,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
a52c9703a647c5c5164956e510abab55,0.0,0.0,0.0,,,asst store mgr ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
377e986af73255ddd788c0799ec05f68,0.0,0.0,0.0,,,automotive service advisors,full time,dublin, oh 43017,Automotive, Parts Mfg,Entry,Level,
49488ac3620071d6cbe9017f7ede60e1,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
38c9ed240f241ff6981e438b343c6f4f,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
37099898169e2a0fd16c9ceb6bdee89b,0.0,0.0,0.0,,,operations,full time,powell, oh,Retail,,Experienced,(Non-Manager),
de675ff8371fdf7d8835075ed55cc607,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
a712502cd2f1f40f2fa0f7bd90f672ed,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
13430397a17bb367aba65fb05a97004f,0.0,0.0,0.0,,,sales associate ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
3d2b452c530cf1393ca50b75f3e8f124,0.0,0.0,0.0,,,asst store mgr ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
f9050d66450944778958e4b7be37198b,0.0,0.0,0.0,,,asst store mgr ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
e104f43cf5a758736c44a0b64a4617e0,0.0,0.0,0.0,,,insurance agent ,full time,dallas, tx,Insurance,,Sales/Retail/Business,Development,
d86c21a20fc13a8dd18c6bb739ae7f01,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
bbbc31820c598cb3c584d9a8fc9f8f6d,0.0,0.0,0.0,,,customer service reps,full time,irving, tx 75038,Retail,,Experienced,(Non-Manager),
7de12e0a99106e3ea7fe27933785c916,0.0,0.0,0.0,,,department supervisor ,full time,westerville, oh,Retail,,Experienced,(Non-Manager),
87b37e18ded69073e1ce680e12d710ba,0.0,0.0,0.0,,,outside sales columbus,full time temporary,columbus, oh,All,,Sales/Retail/Business,Development,
f71796f38baa7b20625c9bd02c9cbe70,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
b7a312ee0f800b444561f04165c60d77,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
d91d9278f0a70c8c2aac699122ba860e,0.0,0.0,0.0,,,swing route driver ,full time,columbus, oh,Healthcare,Services,Experienced,(Non-Manager),
f878a172bf0877cb0ab06a08eeeef903,0.0,0.0,0.0,,,db database admin ,full time,columbus, oh,Computer,IT Services,IT/Software,Development,
9aae87c480203f8bf6798acb9327a8ff,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
8aa1c633761a5e1958a094f366c55302,0.0,0.0,0.0,,,salesforce developer ,full time,job description job #:  683434title: salesforce developerlocation: columbus, ohcontract: 6+ months,Computer,IT Services,Experienced,(Non-Manager),
04538b8f2e77d3c970e4ed9a0f7059c3,0.0,0.0,0.0,,,infant teacher ,full time,dublin, oh 43017,All,,Education/Training,,
41f6f1ca8569a6c5b4e0fefa81b33d42,0.0,0.0,0.0,,,visual merchandiser,full time,job description : want more than just a job? join forever 21’s retail operations team and showcase your fashion retail skills while working with our exceptional retail staff!position: visual merchandiserdepartment: remote - store operationsreports to: visual managerflsa classification: non-exemptdirect reports: nolocation: u.s. stores department summary:  forever 21 is seeking an analytical, energetic,Retail,,Experienced,(Non-Manager),
2ef4d982cd8f6c41572dab5be57db4f1,0.0,0.0,0.0,,,store mgr in columbus oh ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
eda98309956ab7fedb0620393d213d78,0.0,0.0,0.0,,,class a cdl driver ,full time,columbus, oh,Transpt, Stage   Materials,Logistics/Transportation,,
7025b130720739c8e75cdba9206a3407,0.0,0.0,0.0,,,erp training lead ,full time,job description job #:  682027job title: erp training leadlength: 2+ year contractrate: hourly rate + expenseslocation: columbus, ohioapex systems,Computer,IT Services,Experienced,(Non-Manager),
97f3c9ca553e1468d7ebb687509332d0,0.0,0.0,0.0,,,sales associate ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
811786712d2966c20eb6316a60ea34d3,0.0,0.0,0.0,,,payroll specialist ,full time,columbus, oh,Computer,IT Services,IT/Software,Development,
7038c03c9f60ac6d9de35dd0911fc02e,0.0,0.0,0.0,,,general laborerser ,full time,lewis center, oh,Business,Services   Other,Installation/Maintenance/Repair,,
2e70746b1b01181685da6ae95ab8721b,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
58db83539590a499cf94a3fa7daade58,0.0,0.0,0.0,,,erp business analyst ,full time,job description job #:  681927job title: erp business analystlength: 2+ year contractlocation: columbus, ohioapex systems,Computer,IT Services,Experienced,(Non-Manager),
1c520d09d5f575cc51a05e5b6ce8c08d,0.0,0.0,0.0,,,event specialist,part time,lewis center, oh,Retail,,Sales/Retail/Business,Development,
39058c38da77e22673b87313f6d34e63,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
2d1b82b54509c3b018eba5368c049822,0.0,0.0,0.0,,,erp data architect ,full time,job description job #:  681942job title: erp data architectlength: 2+ year contractlocation: columbus, ohioapex systems,Computer,IT Services,Experienced,(Non-Manager),
255a9e5cf06f325b80224924c489895a,0.0,0.0,0.0,,,data analyst ,full time,dallas, tx,Accounting, Auditing Services,Experienced,(Non-Manager),
6af9e6b964464839f1347501ade4765f,0.0,0.0,0.0,,,erp change analyst ,full time,job description job #:  682031job title: erp change analystlength: 2+ year contractlocation: columbus, ohioapex systems,Computer,IT Services,Experienced,(Non-Manager),
2152484bae9d8cf3afc607f70b4c27eb,0.0,0.0,0.0,,,asst store mgr ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
15026926935631f07fee5d0d55c40278,0.0,0.0,0.0,,,event specialist,part time,dublin, oh,Retail,,Sales/Retail/Business,Development,
ee41dfce38d59766cc7cbc6545e609d5,0.0,0.0,0.0,,,sales associate ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
69a731aad68d462309e166284dcae9a3,0.0,0.0,0.0,,,rcdd designer ,full time,columbus, oh,Computer,IT Services,IT/Software,Development,
70f440c54fc205e8485b9902d66f2a7b,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
c2b72e35524407a1886b3930c6ac0009,0.0,0.0,0.0,,,route driver,full time,columbus, oh,Healthcare,Services,Experienced,(Non-Manager),
538dc0558ad6c5f983599232332f68fe,0.0,0.0,0.0,,,insurance agent ,full time,columbus, oh,Insurance,,Sales/Retail/Business,Development,
f9468871999c0fbbaa860f613cc16e19,0.0,0.0,0.0,,,event specialist,part time,columbus, oh,Retail,,Sales/Retail/Business,Development,
22ee6584972a12d284aebd8628768ae8,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
8b37a384021883c2a0fe294a8d123ee2,0.0,0.0,0.0,,,merchandising ,full time,dublin, oh,Retail,,Experienced,(Non-Manager),
478f2a9eb7b8d69f9c4d16c5139f28ba,0.0,0.0,0.0,,,sql server admin ,full time,grapevine, tx,Computer,HardwareComputer SoftwareComputer IT Services,Database,Development/AdministrationNetwork and Server Administration,
904035b498695178aba1efb5b17defc8,0.0,0.0,0.0,,,visual associate,full time,job description : want more than just a job? join forever 21’s retail operations team and showcase your fashion retail skills while working with our exceptional retail staff!position: associate, visualdepartment: remote - store operationsreports to: visual managerflsa classification: non-exemptdirect reports: nolocation: u.s. stores department summary:  forever 21 is seeking an analytical,Retail,,Experienced,(Non-Manager),
e4ca7e86d8e3ff1d38f9e01ad5b2d36f,0.0,0.0,0.0,,,qa analyst ,full time temporary,fort worth, tx 76155,Computer,IT Services,IT/Software,Development,
18ac2fb553a10e02b91d81aa0856f4ac,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
f55458a2f270715574a383410abe868e,0.0,0.0,0.0,,,bi-lingual customer service rep,full time,irving, tx 75038,Retail,,Experienced,(Non-Manager),
de99032fbe324b2349c9a34c4f8a6d6a,0.0,0.0,0.0,,,merchandising ,full time,powell, oh,Retail,,Experienced,(Non-Manager),
e6f3d57392bf67e4417ef7170c05a2c4,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
ae42492f40b3540cf097342aba594906,0.0,0.0,0.0,,,asst store mgr ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
9992623cdfe8706b8d3c278b8dbf5dcd,0.0,0.0,0.0,,,lync engineer ,full time,job description job #:  680373job title: voice network engineer/lync engineerlocation: oh – dublin duration – temp to permif interested, please contact jeff at jaedwards@apexsystemsinc.com required skills –•  windows server 2008,Computer,IT Services,Experienced,(Non-Manager),
76b7d0b69d4daa721c33aee891683c92,0.0,0.0,0.0,,,digital forensic analyst ,full time,richardson, tx 75081,Engineering,Services,IT/Software,Development,
8f5c2cf8d5f098ec87483c15eeb50bad,0.0,0.0,0.0,,,insurance agent ,full time,dallas, tx,Insurance,,Sales/Retail/Business,Development,
a41ca5cfae25898e47e5038480aa1f7a,0.0,0.0,0.0,,,office,full time,westerville, oh,Retail,,Experienced,(Non-Manager),
bc63333aeb1b32c8fa6e21b65828a81f,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
11a5037331f2583cad4da8b69c915500,0.0,0.0,0.0,,,business process analyst ,full time,job description job #:  681934job title: business process analystlength: 2+ year contractlocation: columbus, ohioapex systems,Computer,IT Services,Experienced,(Non-Manager),
dba0a9e786975ec65abcaa442e9c99bd,0.0,0.0,0.0,,,sales,full time,dublin, oh,Retail,,Experienced,(Non-Manager),
8a8cc61e10154ecbd49172a56ce9c5f8,0.0,0.0,0.0,,,asst store mgr ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
b47a63b157bb6df780d2b1d97bae7278,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
e921be78f925c80fdace2f934bcb8574,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
2df6cc89802c2a4b98ab472eb51644d7,0.0,0.0,0.0,,,sales associate ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
3f62c11b82924c1727c8baa01e1cb109,0.0,0.0,0.0,,,sales associate ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
6de59e77ac1ce0edbae77821b6bc290a,0.0,0.0,0.0,,,assistant teacher ,part time,dublin, oh 43017,Education,,Education/Training,,
e6730adaa3dcf40ab55c542690269ba7,0.0,0.0,0.0,,,sales associate ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
f3c578077f9aec8ad1c39e8e6c4f1248,9500000.0,10500000.0,10000000.0,year,,digital product mgr,full time,dallas, tx 75235,Computer,SoftwareBusiness Services   OtherComputer IT Services,Marketing/Product,,
6408fe5d193019a72aebe8a3f2c19973,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
65ff4f5122d4af40e01237c9807a57f4,0.0,0.0,0.0,,,development specialist ,part time,columbus, oh,Other,Not Classified,Project/Program,Management,
75babd31e28e2d9a8c7679670e839909,0.0,0.0,0.0,,,financial advisor ,full time,columbus, oh,Banking,,Sales/Retail/Business,Development,
b315bb39bc0bfedd60e3d77f52032d16,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
e7e5bb9595c411ca02997a9de6cc6312,0.0,0.0,0.0,,,retail associates,full time,irving, tx 75062,RetailAdvertising, PR ServicesManagement Consulting Services,Sales/Retail/Business,Development,
509f8d0775bd19ececfe21f7fc7be997,0.0,0.0,0.0,,,help desk specialist ,full time temporary,dallas, tx 75201,All,,IT/Software,Development,
3e3544b803bad4d1129c17680ccfa6f4,0.0,0.0,0.0,,,tax servicing specialist ,full time,richardson, tx 75082,BankingFinancial,Services,Accounting/Finance/Insurance,,
79ff86e82419c6e9fb3e11c8e2879005,0.0,0.0,0.0,,,operations analyst,temporary,garland, tx 75042,Other,Not Classified,Experienced,(Non-Manager),
4f070325e3848c0ea207d7bbef3e1ef2,0.0,0.0,0.0,,,store associates,full time,job description : want more than just a job? join forever 21’s retail operations team and showcase your fashion retail skills while working with our exceptional retail staff!position: associate, storedepartment: remote-store operationsreports to: store managerdirect reports: noflsa status: non-exemptlocation:u.s. stores department summary:  forever 21 is seeking an analytical,Retail,,Experienced,(Non-Manager),
40784c8a8be4aeaf907cecbf2eef663e,0.0,0.0,0.0,,,asst store mgr ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
510e13474de00aa1db568fec5b9985be,0.0,0.0,0.0,,,sales associate ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
3d5f80339a54ae2628e9f8633504e2d6,0.0,0.0,0.0,,,asst store mgr ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
8114b42a88685939ce125415551875a2,0.0,0.0,0.0,,,merchandising ,full time,westerville, oh,Retail,,Experienced,(Non-Manager),
1971fcd640fa39a13ccf83dc7535bf09,0.0,0.0,0.0,,,kitchen,full time,dublin, oh,Retail,,Experienced,(Non-Manager),
191a5c7d5858467d54cd0f15ed072b55,0.0,0.0,0.0,,,lan,full time,lan/deskside technician - windows all times are in eastern daylight time. requisition id 2016-9076 job locations us - tx - dallas posted date 7/6/2016 category engineering - infrastructure clearance level must currently possess no clearance required telecommuting options telecommuting not allowed clearance level must be able to obtain no clearance required opportunity details: overview: as the largest pure-play it services provider serving the u.s. government sector, csra is where you can come to be successful. take advantage of tremendous opportunities as you help us chart our path to industry leadership,Security, Surveillance,Project/Program,Management,
cf96776dc55a14601d985390df2b97f3,0.0,0.0,0.0,,,pm ,full time,columbusoh,,Computer,IT Services,IT/Software,Development,
a046cd8cc8bc2166c21e2e473a80cd38,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
f85d6e4471b3bb850e340b7f07a63923,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
72eb83030c7ab7b82e089bbedd92656f,0.0,0.0,0.0,,,payroll specialist ,full time,dallas, tx,Accounting, Auditing Services,Experienced,(Non-Manager),
a14860968dd395a5a45ce8ae1936918a,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
f13d55a7491dd4b26d0b65e488d84a58,0.0,0.0,0.0,,,sales,full time,powell, oh,Retail,,Experienced,(Non-Manager),
62dee4bf957abfc03df4e68da829c7fd,0.0,0.0,0.0,,,asst store mgr ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
d8d37a37e8abfe165be80f4588b6eb3b,0.0,0.0,0.0,,,asst store mgr ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
237806c0cd1fee2393338631ae0c3054,0.0,0.0,0.0,,,sales associate ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
32365c6560f8ef3230065f9d294f9c4d,0.0,0.0,0.0,,,office,full time,powell, oh,Retail,,Experienced,(Non-Manager),
19c8ba76bc162883e53c712c3119ce3d,5500000.0,8000000.0,6750000.0,year,,bilingual accounting,full time,dallas, tx,Automotive, Parts MfgManufacturing   OtherAccounting  Auditing Services,Accounting/Finance/Insurance,,
075bec325ef92ccdae15fbc589edf5b4,0.0,0.0,0.0,,,assistant property mgr,full time,dallas, tx,Real,Estate Property Management,Administrative/Clerical,,
2a794f4088c926b92321c088b245a649,0.0,0.0,0.0,,,asst store mgr ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
13d1f1484ad55774005e8140d12ddd3d,0.0,0.0,0.0,,,associate,full time,job title: associate: help desk technician requisition id: 16001x0 job category: technical support services job type: regular primary location: usa-tx: texas-dallas schedule: full-time remote work authorized: no relocation assistance: not available travel: yes, 5 % of the time clearance level: public trust employee status: regular posting date aug 30,Security, Surveillance,Installation/Maintenance/Repair,,
337c371f080a2bc3a8248afdef31bfe3,0.0,0.0,0.0,,,asst store mgr ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
fc057ce0a4d9dab9897c21d87f59ebef,0.0,0.0,0.0,,,tax servicing specialist ,full time,richardson, tx 75082,Financial,Services,Accounting/Finance/Insurance,,
1f92f8db1ee8f23ff6a2f9b29a724546,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
644eed6e87539cfe3652c2142d6c7bdc,0.0,0.0,0.0,,,clinical services mgr,full time,arlington, tx 76006,Healthcare,Services,Business/Strategic,Management,
d60d536bd671645c3fc1eaab924b3d34,0.0,0.0,0.0,,,field sales rep,full time,dallas, tx,Healthcare,Services,Sales/Retail/Business,Development,
ea52a8cf04ff539d5163490b93ae2fa0,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
46bd155896ceb13529a5bd1c3041e202,0.0,0.0,0.0,,,asst store mgr ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
6d651ada4fe397a2e6d0c8d98c9b15f2,0.0,0.0,0.0,,,operations,full time,westerville, oh,Retail,,Experienced,(Non-Manager),
6e67fd8018b0121798c517f1343aca29,0.0,0.0,0.0,,,service tech embedded ,full time,columbus, oh,Electronics, Components   Semiconduct MfgComputer SoftwareSecurity  Surveillance,Installation/Maintenance/Repair,,
dcb96f934271ba9c7463e444c492dfe0,0.0,0.0,0.0,,,department supervisor ,full time,dublin, oh,Retail,,Experienced,(Non-Manager),
90537d944831aabdede95845f9832a80,0.0,0.0,0.0,,,activity coordinator ,full time,dublin, oh 43017,Healthcare,Services Spts  Physical Recreation,Medical/Health,,
19d7415f629ccb9158f7779bc7d799fe,0.0,0.0,0.0,,,operations,full time,dublin, oh,Retail,,Experienced,(Non-Manager),
6e563f7368370b50a4bdc93bef1e17c1,0.0,0.0,0.0,,,store associate,full time,job description : want more than just a job? join forever 21’s retail operations team and showcase your fashion retail skills while working with our exceptional retail staff!position: associate, storedepartment: remote-store operationsreports to: store managerdirect reports: noflsa status: non-exemptlocation:u.s. stores department summary:  forever 21 is seeking an analytical,Retail,,Experienced,(Non-Manager),
4fc3aa65791a6793ed8a03ac9cf2f50f,0.0,0.0,0.0,,,event specialist,part time,canal winchester, oh,Retail,,Sales/Retail/Business,Development,
86aed470b4446e571c931bb3de534327,0.0,0.0,0.0,,,erp ocm lead ,full time,job description job #:  682010job title: erp organizational change management leadlength: 2+ year contractlocation: columbus, ohioapex systems,Computer,IT Services,Experienced,(Non-Manager),
d175c4fa65a38ac575bda66bde26721f,0.0,0.0,0.0,,,technical help desk specialist ,full time temporary,dallas, tx 75201,All,,IT/Software,Development,
a22610ba508d71f2ad9cc4af773f8bf1,0.0,0.0,0.0,,,sales associate ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
d7dbc35e4cca10df34c8c5b420c23461,0.0,0.0,0.0,,,asst store mgr ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
1a4ff399c8e0a52ea2e43968da4870ac,0.0,0.0,0.0,,,marketing web analyst ,full time,columbus, oh,Clothing, Textile ManufacturingRetail,Market,ResearchMarketing Production/Traffic,
caa7149500a640079ce16cca113f54aa,0.0,0.0,0.0,,,sales associate ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
690e90fc619cbb80ad2f1c86d68d83df,0.0,0.0,0.0,,,software engineer  ,full time,grand prairie, tx 75050,All,,Building,Construction/Skilled Trades,
c5907ba629b57e52920fac7f4a9c2e04,0.0,0.0,0.0,,,sales associate ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
32db31f1f22f9d9d35095b0fa7464e0b,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
28e31e08dae9b488efddc88cf7dd3fc2,0.0,0.0,0.0,,,store clerk temporary ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
342d683af53a631e022ef8b2c1807bf9,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
ce05065b56d8e70cecf3ac9a41c6f221,0.0,0.0,0.0,,,retail sales,full time,lewis center, oh 43035,Retail,,Sales/Retail/Business,Development,
c948c2bd3615a8d7f3defd2e83010adc,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
3e6220385a94a5d013e31b7d3ce7729a,0.0,0.0,0.0,,,automation testing mgr ,full time,columbus, oh,Computer,IT Services,IT/Software,Development,
87e58854d54598ece066ab1a8caf6144,0.0,0.0,0.0,,,collector ,full time,irving, tx,Healthcare,Services,Medical/Health,,
b47c856cb1784181dec8d41ed0490b93,0.0,0.0,0.0,,,sales associate ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
bf5d6687026e2ddf0557c058c76e3ea2,0.0,0.0,0.0,,,call center rep,full time,irving, tx 75038,Other,Not Classified,Experienced,(Non-Manager),
498c503500a17b0b22ae0361887005b2,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
ddcc11b0b339b6c4493a465b6cd183bd,0.0,0.0,0.0,,,it pm ,full time,columbus, oh,Computer,IT Services,IT/Software,Development,
13a76324de985007cf8d555bb685c218,0.0,0.0,0.0,,,sales,full time,westerville, oh,Retail,,Experienced,(Non-Manager),
876596c4159e73aefce4c3c2a8ce2cfd,0.0,0.0,0.0,,,sales associate ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
53cb130a16e5a3f240827979b443c50f,0.0,0.0,0.0,,,environment support ,full time temporary,environment support,,Plano, TX,IT/Software,Development,
af65f957b79206db35b0140d29a779a4,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
9fc73c2238c40c82971b53f93ff85289,0.0,0.0,0.0,,,sales associate ,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
37417ef30e70f4599439e088ca5e1e7b,0.0,0.0,0.0,,,lead sales associate,full time,columbus, oh,Retail,,Experienced,(Non-Manager),
5d90250c529965ab0f1302da5eb44a87,0.0,0.0,0.0,,,voice engineer ,full time,greenville, sc,Computer,IT Services,Experienced,(Non-Manager),
1ba82ebf489d1e06d3a2c26cee876c7a,0.0,0.0,0.0,,,contract admin,full time,richmond, ca,Computer,IT Services,Experienced,(Non-Manager),
49cc37886cf12dfb1ba8b34b9023179f,0.0,0.0,0.0,,,command center analyst ,full time,job description job #:  694160position: command center operationlocation: fairfield, ohduration: 6+ month contract to hireapex systems is looking for multiple command center operators for long term contract to hire opportunities in cincinnati,Computer,IT Services,Experienced,(Non-Manager),
d41ca950e59705b8a7b931a1a51b7c30,0.0,0.0,0.0,,,wan lead engineer ,full time,burlington, nc,Computer,IT Services,Experienced,(Non-Manager),
8b96b5d67b58ba07165b5566e7ffc75f,0.0,0.0,0.0,,,hana developer ,full time,job description job #:  693749apex systems is looking for a hana developer to join their client. if this sounds like something you would be interested in, please send your resume to abbie niderberg at aniderberg@apexsystemsinc.com position title: hana developerduration: contractlocation:  the woodlands,Computer,IT Services,Experienced,(Non-Manager),
70fc6e6ebf5f2090cdb9e66ea67143f5,7000000.0,8000000.0,7500000.0,year,,net developer ,full time,pompano beach, fl,Computer,IT Services,IT/Software,Development,
8c442f254a6c2e42115158865301af71,0.0,0.0,0.0,,,mail print services mgr ,full time,springfield, mo,Banking,,IT/Software,Development,
