['uniq_id', 'initial_sal_', 'final_sal', 'mean_salary', 'period', 'period_cond', 'job', 'job_type', 'city', 'state', 'organization_', 'org_desc', 'sector_', 'sector_level', 'benefits']
['26ee7f38f04c818e95d60a57707a59ef', '4200000.0', '5000000.0', '4600000.0', 'year', '', 'restaurant mgr', 'full time', 'wichita', ' ks 67212', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', '']
['d0bcf5d6085df79a6f90cbd384e7041c', '1500.0', '1700.0', '1600.0', 'hour', '', 'sous chef ', 'full time', 'bluffton', ' sc 29910', 'staffing', 'employment agencies', 'experienced', '(non-manager)', '']
['ce6c74b85e515415823bcd53f075cb5c', '3800000.0', '4700000.0', '4250000.0', 'year', '', 'associate mgr', 'full time', 'kenosha', ' wi 53140', 'restaurant', 'food services', 'food', 'services/hospitality', '']
['c9c99468ad7999deef6dd761e6268f06', '3400000.0', '4200000.0', '3800000.0', 'year', 'quarterl', 'restaurant mgr', 'full time', '19063', ' pa', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', 'bonus']
['8560c068c5707dd172caaaa69e48c4c0', '850.0', '1000.0', '925.0', 'hour', 'performanc', 'barista', 'part time', 'pleasant hill', ' ia 50327', 'food', ' beverage production', 'student', '(undergraduate/graduate)', 'bonuses available!']
['89447ea56aa0aa73c388f8dd5a2d04b2', '2800.0', '3000.0', '2900.0', 'hour', '', 'registered dietitian ', 'part time', 'san francisco', ' ca 94118', 'healthcare', 'services', 'experienced', '(non-manager)', '']
['567806899822a46c33e52efc60aa340f', '1500.0', '3000.0', '2250.0', 'hour', '', 'licensed optician mgr ', 'full time', 'victor', ' ny 14564', 'retailhealthcare', 'servicesmedical devices  supplies', 'manager', '(manager/supervisor of staff)', '']
['8ccd4b369f16f81d9bc3699f82c20139', '1800.0', '1900.0', '1850.0', 'hour', '', 'lpn dispensary nurse ', 'full time', 'indiana', ' pa 46205', 'healthcare', 'services', 'experienced', '(non-manager)', '']
['41bf62e299f8d9a6fd0f6866830bb88d', '9823920.0', '16207040.0', '13015480.0', 'year', '', 'physician clinical specialist ', 'part time', 'hagerstown', ' md 21742', 'healthcare', 'services', 'experienced', '(non-manager)', '']
['ff48b23f28421fb290369f4d5e66237d', '4000.0', '4000.0', '4000.0', 'year', '', '', 'full time', 'smithtown', ' ny 11787', 'healthcare', 'services', 'manager', '(manager/supervisor of staff)', '']
['fe8f432e7cd90e78b72e644a1a463556', '1000.0', '0.0', '1000.0', '', '', 'registered nurse', 'full time', 'lincoln', ' ne 68508', 'healthcare', 'services', 'experienced', '(non-manager)', '']
['3d0c21442f48256312a0816662ca8091', '4500000.0', '6500000.0', '5500000.0', 'year', '', 'restaurant mgr', 'full time', 'olathe', ' ks', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', '']
['991c9f02e446fafddcef1497c356d68b', '4200000.0', '5700000.0', '4950000.0', 'year', '', 'restaurant mgr', 'full time', 'joplin', ' mo 64804', 'other', 'not classified', 'food', 'services/hospitality', '']
['c39ad4fba78104ccd62f1c04f7eb9b42', '2600000.0', '5000000.0', '3800000.0', 'year', '', 'steward supervisor ', 'full time', 'st. louis', ' mo 63125', 'restaurant', 'food services', 'food', 'services/hospitality', '']
['45009976e5e7e89f77f13af9fa76feac', '6000000.0', '16000000.0', '11000000.0', 'year', 'salary', 'general mgr', 'full time', 'jonesboro', ' ar', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', 'bonus and commision']
['f5b07211d1493935c126064ac52cb225', '2400.0', '0.0', '2400.0', 'year', '', 'registered nurse', 'full time', 'angleton', ' tx 77515', 'healthcare', 'services', 'medical/health', '', '']
['2978d6a72cf563660559f1db2ad4449b', '3300000.0', '3500000.0', '3400000.0', 'year', '', 'food service director', 'full time', 'newton', ' nc', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', '']
['2aa7ae718cf00637ba3f2cc188e51018', '8000000.0', '9000000.0', '8500000.0', 'year', '', 'mgr of transition care', 'full time', 'chicago', ' il', 'healthcare', 'services', 'manager', '(manager/supervisor of staff)', '']
['132e76ffc45b303607dc2db3b25db903', '4500000.0', '5600000.0', '5050000.0', 'year', '', 'general mgr', 'full time', 'neenah', ' wi 54956', 'restaurant', 'food services', 'food', 'services/hospitality', '']
['294351dc9808a2c45ac6928e1188bf24', '5000.0', '5500.0', '5250.0', 'hour', 'mor', 'supervising pharmacist ', 'full time', 'brooklyn', ' ny 11208', 'healthcare', 'services', 'manager', '(manager/supervisor of staff)', '"experience', ' more money"']
['fb356ef944640e1a7725ba7e92858a87', '0.0', '2.0', '2.0', '', '', 'retail ', 'full time', 'columbus', ' oh', 'retail', '', 'entry', 'level', '']
['f02ef5fc220748b00e7e0cab5bfe0bd2', '800.0', '1000.0', '900.0', 'hour', '', 'banquet servers ', 'part time', 'newark', ' de 19711', 'restaurant', 'food services;food  beverage production;other not classified', 'entry', 'level', '']
['de4f5f3520c991e23ba4c57196e8a1a7', '4000000.0', '5000000.0', '4500000.0', 'year', '', 'restaurant mgr', 'full time', 'orlando', ' fl', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', '']
['e70cdb01c87e921acf1045ac18578d9e', '0.0', '2.0', '2.0', '', '', 'retail ', 'full time', 'overland park', ' ks', 'retail', '', 'entry', 'level', '']
['3dfeda244eb293df70f8bf89fae08d12', '4000000.0', '5200000.0', '4600000.0', 'year', 'ver', 'restaurant mgr', 'full time', 'fentress', ' va 23322', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', 'attainable bonuses']
['5875d29cf75530b5300772bf62a01adf', '1850000.0', '0.0', '1850000.0', 'year', '2', 'part-time mgr ', 'part time', 'hilliard', ' oh 43026', 'food', ' beverage production', 'manager', '(manager/supervisor of staff)', 'hours a week!']
['4568365ec885f97011ac9983efd99b35', '4500000.0', '7000000.0', '5750000.0', 'year', '', 'general mgr', 'full time', 'vero beach', ' fl 32963', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', '']
['ceda1a116808259624aa1bea45869941', '4000000.0', '4500000.0', '4250000.0', 'year', 'bas', 'kitchen mgr', 'full time', 'clearwater', ' fl 33755', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', 'plus monthly bonus']
['acdf5228260ff7e4eea5fd3c182aee72', '3800000.0', '4700000.0', '4250000.0', 'year', '', 'associate mgr', 'full time', 'fond du lac', ' wi 54935', 'restaurant', 'food services', 'food', 'services/hospitality', '']
['12990c6976ff757044871204c5b7823b', '3800000.0', '4700000.0', '4250000.0', 'year', '', 'associate mgr', 'full time', 'onalaska', ' wi 54650', 'restaurant', 'food services', 'food', 'services/hospitality', '']
['fec327096ee5f3599a6f2a1fba5a0d6b', '3000000.0', '3500000.0', '3250000.0', 'year', '', 'catering ', 'full time', 'port aransas', ' tx 78373', 'hotels', ' lodging', 'manager', '(manager/supervisor of staff)', '']
['10fa1ca9049a77af21e88c94e9c8574b', '4500000.0', '6500000.0', '5500000.0', 'year', '', 'restaurant mgr', 'full time', 'dayton', ' oh', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', '']
['90004f92cc2cd616c9b0b6dd27cd4cfb', '1200.0', '1600.0', '1400.0', 'hour', '', 'pharmacy tech ', 'full time', 'plantation', ' fl', 'healthcare', 'services', 'experienced', '(non-manager)', '']
['cb6a03ef37f28ade94fb66463c6574b4', '6022000.0', '6022000.0', '6022000.0', 'year', '', 'clinical social worker-community living fund ', 'full time', 'morgan hill', ' ca 95037', 'healthcare', 'services', 'experienced', '(non-manager)', '']
['11a170caed87fe576f00e5bd6fadc7ba', '4000000.0', '5000000.0', '4500000.0', 'year', '', 'restaurant mgr', 'full time', 'jacksonville', ' fl', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', '']
['66275eeed4bc63a65e3a400ef4851cf7', '3500000.0', '4000000.0', '3750000.0', 'year', 'bonuse', 'kitchen mgr', 'full time', 'roscommon', ' mi 48653', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', '']
['4e0cf350a6084bddc9e0c00452ca7b43', '4500000.0', '6000000.0', '5250000.0', 'year', '', 'general mgr', 'full time', 'san francisco', ' ca', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', '']
['cb998901b1622ada3269a35c04d62f0f', '805.0', '0.0', '805.0', 'hour', '', 'hostess ', 'full time', 'saint petersburg', ' fl 33701', 'restaurant', 'food services', 'entry', 'level', '']
['210eaf59e396d6c93d74a710bfdcdb29', '3800000.0', '4700000.0', '4250000.0', 'year', '', 'associate mgr', 'full time', 'wauwatosa', ' wi 53226', 'restaurant', 'food services', 'food', 'services/hospitality', '']
['88e6b476a859aa6d614d082d34168cfd', '4000000.0', '5000000.0', '4500000.0', 'year', 'plu', 'restaurant general mgr', 'full time', 'oxnard', ' ca 93036', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', 'aggressive monthly bonus']
['a24a625e73b78ddf5a5646954b5d9dc3', '4500000.0', '0.0', '4500000.0', 'year', '"bonus', 'incentiv"', 'general mgr', 'full time', 'newport', ' ri 02840', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', 'based']
['4040c4d14e944e8b6dec8e64b63f6c53', '4500000.0', '4800000.0', '4650000.0', 'year', '2500.0', 'licensed therapist ', 'full time', 'altoona', ' pa 16602', 'healthcare', 'services', 'experienced', '(non-manager)', 'sign on bonus']
['e0811fe23ca293f1fff1156c9b3272c6', '2000.0', '0.0', '2000.0', 'hour', 'do', 'rn care coordinator ', 'full time', 'davenport', ' ia 52801', 'healthcare', 'services', 'experienced', '(non-manager)', 'generous benefits']
['0e566209af447885514b18552fc5404a', '3300000.0', '3500000.0', '3400000.0', 'year', '', 'restaurant ', 'full time', 'port aransas', ' tx 78373', 'hotels', ' lodging', 'manager', '(manager/supervisor of staff)', '']
['e69373f5324bf29ccb033867a7049516', '3500000.0', '5500000.0', '4500000.0', 'year', '', 'restaurant general mgr', 'full time', 'bluffton', ' in 46714', 'retail', '', 'manager', '(manager/supervisor of staff)', '']
['75d8c396358399de4b638d0338c08024', '4000000.0', '5200000.0', '4600000.0', 'year', '', 'restaurant general mgr', 'full time', 'charlotte', ' nc', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', '']
['e377968db6925b24f799b4622dbc0d68', '4500000.0', '6000000.0', '5250000.0', 'year', '', 'bakery mgr ', 'full time', 'palo alto', ' ca', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', '']
['c16995960beea9db69f6ac062dc17b74', '4500000.0', '6000000.0', '5250000.0', 'year', '', 'restaurant mgr', 'full time', 'north las vegas', ' nv 89084', 'restaurant', 'food services', 'food', 'services/hospitality', '']
['e0beb7e9a3cc4e0cfb11fb1a5f1eca49', '3000000.0', '5200000.0', '4100000.0', 'year', 'hourl', 'cake decorator ', 'full time', 'palo alto', ' ca 94304', 'food', ' beverage production', 'experienced', '(non-manager)', 'rate or salary depends on experience']
['cb11477df8751c07db2cb968e9d84da6', '4500000.0', '6000000.0', '5250000.0', 'year', 'bonu', 'restaurant general mgr', 'full time', 'shreveport', ' la 71105', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', '"potential up to $16', '800"']
['8b43ff01df23e3b9d9c61410cd63b15f', '4500000.0', '6000000.0', '5250000.0', 'year', '', 'mental health counselor ', 'full time', 'columbus', ' oh 43206', 'healthcare', 'services', 'experienced', '(non-manager)', '']
['aa8d3fe6451f725473091deff784d22e', '5000000.0', '6500000.0', '5750000.0', 'year', 'commiserate', 'pizza maker', 'full time', 'north miami', ' fl 33181', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', 'with experience plus benefits and bonus']
['cd6c3e64174f626924fe4cfe0c2eb6ab', '3000000.0', '4500000.0', '3750000.0', 'year', '401k', 'restaurant assistant mgr', 'full time', 'springfield', ' mo 65810', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', '"medical', ' dental', ' vision and more"']
['871eb90a5f12ebfb74a980de076c0991', '5000000.0', '6000000.0', '5500000.0', 'year', 'commissio', 'event coordinator ', 'full time', 'skokie', ' il 60076', 'food', ' beverage production', 'manager', '(manager/supervisor of staff)', 'incentives']
['4a5dbdf36f96d31eda477226568567bd', '3250000.0', '3850000.0', '3550000.0', 'year', '', 'assistant restaurant mgr', 'full time', 'liberal', ' ks 67901', 'retail', '', 'experienced', '(non-manager)', '']
['53b9c914a814b8f2a2bf3efe626d3f96', '4500000.0', '6000000.0', '5250000.0', 'year', '', 'restaurant mgr', 'full time', 'miami', ' fl', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', '']
['ce7bcd9affe1e5c11cf7b7eedaeb177f', '6300000.0', '6500000.0', '6400000.0', 'year', '', 'grand rapids field case mgr ', 'full time', 'grand rapids', ' mi', 'insurance', '', 'entry', 'level', '']
['b957a38b4418bc98cabc6dd90a9a1940', '4000000.0', '5000000.0', '4500000.0', 'year', 'plu', 'restaurant mgr', 'full time', 'cream ridge', ' nj 08514', 'food', ' beverage production', 'manager', '(manager/supervisor of staff)', 'bonus opportunities']
['cd3d7d3c3d75634579d91e13a9c70720', '3800000.0', '4700000.0', '4250000.0', 'year', '', 'associate mgr', 'full time', 'neenah', ' wi 54956', 'restaurant', 'food services', 'food', 'services/hospitality', '']
['b22cf084bc8b8e2e5342892432635e08', '3500000.0', '5500000.0', '4500000.0', 'year', '', 'restaurant general mgr', 'full time', 'fort wayne', ' in 46825', 'retail', '', 'manager', '(manager/supervisor of staff)', '']
['42038cf66cdc44f61c176263f5d01faa', '8500000.0', '9500000.0', '9000000.0', 'year', '', 'restaurant general mgr', 'full time', 'los angeles', ' ca', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', '']
['ad493d9a527298cff564e80fad494bdf', '2500000.0', '4500000.0', '3500000.0', 'year', 'competitiv', 'customer service', 'full time', 'new york city', ' ny 10036', 'advertising', ' pr services', 'entry', 'level', 'commission plus bonuses']
['6bdad96404b3ae1ba6cf5d8d93e4cfc2', '4000000.0', '4500000.0', '4250000.0', 'year', 'healt', 'restaurant floor mgr ', 'full time', 'south pasadena', ' ca 91030', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', 'insurance included']
['3cff493905762dbd634829c9643e38cb', '4000000.0', '7500000.0', '5750000.0', 'year', '', 'restaurant mgr', 'full time', 'hickory', ' nc 28601', 'restaurant', 'food services', 'experienced', '(non-manager)', '']
['9d5b1e4097aad5deecbe9dd56efe5cce', '1800.0', '1900.0', '1850.0', 'hour', '', 'lpn dispensary nurse ', 'full time', 'indiana', ' pa 46205', 'healthcare', 'services', 'experienced', '(non-manager)', '']
['8b577c47fe5211a5cc1196e2806918db', '900.0', '1000.0', '950.0', 'hour', '', 'summer member services associate ', 'part time', 'carmel', ' in 46032', 'government', ' military', 'student', '(undergraduate/graduate)', '']
['3d119e87a0c85249318779c6316c2c23', '4500000.0', '5000000.0', '4750000.0', 'year', '', 'touring chef ', 'full time', 'baton rouge', ' la 70801', 'food', ' beverage production', 'manager', '(manager/supervisor of staff)', '']
['942c50c03b25eec1bf9d62246e1a6216', '5500000.0', '6200000.0', '5850000.0', 'year', 'benefit', 'catering sales mgr', 'full time', 'newport beach', ' ca', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', '"+ bonus packages', ' no nights or weekends"']
['92897acd7cdddceaa9fb59119e3b8467', '4000000.0', '5000000.0', '4500000.0', 'year', '', 'trainer ', 'full time', 'clearwater', ' fl 33764', 'telecommunications', 'services', 'experienced', '(non-manager)', '']
['191465ce9a08bf184b70a6cf8353ca72', '4000000.0', '5500000.0', '4750000.0', 'year', 'bonu', 'restaurant general mgr', 'full time', 'northampton', ' ma 01060', 'restaurant', 'food services', 'manager', '(manager/supervisor of staff)', '']
['6947d89ee827ee022a5e5fa5f1f60c5d', '3500000.0', '4500000.0', '4000000.0', 'year', '', 'assistant general mgr', 'full time', 'kent', ' wa 98030', 'retail', '', 'manager', '(manager/supervisor of staff)', '']
['5ebe818360bf97200da523b651ca9e9f', '3200.0', '0.0', '3200.0', 'hour', '', 'registered nurse', 'full time', 'avon', ' in 46123', 'healthcare', 'services', 'manager', '(manager/supervisor of staff)', '']
['4545af524b98f8323e3a67447fd0bdeb', '4200000.0', '5200000.0', '4700000.0', 'year', '', "dunkin' donuts restaurant mgr", 'full time', 'medway', ' ma 02053', 'restaurant', 'food services', 'student', '(undergraduate/graduate)', '']
['782d3018d21c52fee45d11ed55cb5ae7', '2600000.0', '3100000.0', '2850000.0', 'year', '', 'assistant child care supervisor ', 'full time', 'north lancaster', ' ma 01523', 'nonprofit', 'charitable organizations', 'medical/health', '', '']
['9a404b0ae8d79819cbc0c2b7973f9b7f', '1300.0', '1800.0', '1550.0', 'year', '', 'medical records specialist ', 'full time', 'watertown', ' ma', 'healthcare', 'services', 'medical/health', '', '']
['45d9f38cea057534885ed5d5dfc87a54', '1200.0', '4000.0', '2600.0', 'hour', '', 'phlebotomist', 'part time', 'marlborough', ' ma', 'healthcare', 'services', 'experienced', '(non-manager)', '']
['0ee847d2735d9c0c3aff4278b29bb944', '1400.0', '0.0', '1400.0', '', '', 'medical assistant', 'full time', 'tarpon springs', ' fl 34689', 'other', 'not classified', 'experienced', '(non-manager)', '']
['0bbd6a5710de91951e6fc29e833d0304', '2000.0', '2200.0', '2100.0', 'hour', '', 'licensed practical nurse ', 'part time', 'spartanburg', ' sc 29301', 'healthcare', 'servicesstaffing employment agencies', 'medical/health', '', '']
['3fa4801eb8cdb7ef20591b9d10d342b5', '0.0', '1.0', '1.0', 'year', '', 'sales mgr', 'full time', 'job title: sales manager', ' media teamlocation: san francisco', 'computer', 'software', 'sales/retail/business', 'development', '']
['e5085d92e5c3f5fe80147098d41cbd66', '3087600.0', '3617300.0', '3352450.0', 'year', '', 'sales rep ', 'full time', 'indianapolis', ' in 46290', 'allretailinsurance', '', 'sales/retail/business', 'development', '']
['0dffd79b9c62df0d320a9fc2a342cb55', '900.0', '1300.0', '1100.0', 'hour', '', 'line lead', 'full time', 'company: select staffing', '', 'manufacturing', '  other', 'manufacturing/production/operations', '', '']
['09ce94ccff9c431bbf0eadb18777204b', '1000.0', '1100.0', '1050.0', 'hour', '', 'st shift skilled trade position ', 'full time temporary', '1st shift skilled trade position $10/hr', '', 'montague', ' mi', 'manufacturing/production/operations', '', '']
['9cc4addecbe92cee5c4072a7103004c8', '8000000.0', '12000000.0', '10000000.0', 'year', '', 'energy engineer ', 'full time', 'houston', ' tx', 'other', 'not classified', 'engineering', '', '']
['eb634f09dd18b6e325b8f751d13c61b5', '1200.0', '1400.0', '1300.0', 'hour', '', 'forklift operator ', 'full time', 'austin', ' tx', 'manufacturing', '  otherconstruction   residential  commercial officeother not classified', 'logistics/transportation', '', '']
['6bc779545fd3a34a555f3053fe2ee568', '2200.0', '2400.0', '2300.0', 'hour', '', 'accountant ', 'full time', 'saint clair shores', ' mi 48080', 'accounting', ' auditing services', 'accounting/finance/insurance', '', '']
['21dd2f99a204e4a073f8e9e81bd4a757', '7500000.0', '9500000.0', '8500000.0', 'year', '', 'retail superintendent ', 'full time', 'houston', ' tx', 'construction', '  residential  commercial office', 'building', 'construction/skilled trades', '']
['b5005121ad87cd93fc0668d033c08ec2', '10000000.0', '15000000.0', '12500000.0', 'year', '', 'heavy civil estimator ', 'full time', 'houston', ' tx', 'construction', '  residential  commercial office', 'building', 'construction/skilled trades', '']
['e098dca8629387dfd4cd668b69681fcd', '8000000.0', '10000000.0', '9000000.0', 'year', '', 'district mgr-texas ', 'full time', 'houston', ' tx', 'staffing', 'employment agencies', 'manager', '(manager/supervisor of staff)', '']
['b6c1f959f28c2ba0d531daac4cac8377', '1600.0', '2000.0', '1800.0', 'hour', '', 'receptionist ', 'full time', 'houston', ' tx', 'banking', '', 'administrative/clerical', '', '']
['26bc5b81fd440d3632728e8a01c1c772', '1200.0', '1442.0', '1321.0', 'year', '', 'administrative assistant ', 'full time', 'houston', ' tx', 'financial', 'services', 'administrative/clerical', '', '']
['1f116ed5a0778fb1987814bd339c19e9', '10000000.0', '15000000.0', '12500000.0', 'year', '', 'heavy civil estimator ', 'full time', 'houston', ' tx', 'construction', '  residential  commercial office', 'building', 'construction/skilled trades', '']
['12f038ffd0a83b8ba9704caadaf91448', '6000000.0', '7500000.0', '6750000.0', 'year', '', 'assistant superintendents ', 'full time', 'houston', ' tx', 'construction', '  residential  commercial office', 'building', 'construction/skilled trades', '']
['c96de598993d578cb1de7b88288364b1', '9000000.0', '14000000.0', '11500000.0', 'year', '', 'sr commercial estimator ', 'full time', 'houston', ' tx', 'construction', '  residential  commercial office', 'building', 'construction/skilled trades', '']
['5ede679baa5198ea5de90bf4b5ebee88', '7000000.0', '9000000.0', '8000000.0', 'year', '', 'interiors superintendent ', 'full time', 'houston', ' tx', 'construction', '  residential  commercial office', 'building', 'construction/skilled trades', '']
['d2ae1356af6760684a84aa090714a2dd', '5000000.0', '7500000.0', '6250000.0', 'year', '', 'civil assistant superintendent ', 'full time', 'houston', ' tx', 'construction', '  residential  commercial office', 'building', 'construction/skilled trades', '']
['ec02bee7d9afe0233cf591d7edb2f269', '3500000.0', '4300000.0', '3900000.0', 'year', '', 'rn or circulator', 'full time', 'houston', ' tx', 'healthcare', 'services', 'experienced', '(non-manager)', '']
['ffe7588e1220ab126486fedfb28e53f6', '3500000.0', '5000000.0', '4250000.0', 'year', '', 'outside sales', 'full time', 'conshohocken', ' pa', 'internet', 'servicestelecommunications servicesbusiness services   other', 'sales/retail/business', 'development', '']
['ecec37d61f3cb764c2e4f35a718af429', '4000000.0', '5000000.0', '4500000.0', 'year', '', 'outside sales', 'full time', 'brooklyn', ' ny', 'internet', 'servicestelecommunications servicesbusiness services   other', 'sales/retail/business', 'development', '']
['9be7ee40bf761c314fe002a221afd119', '3500000.0', '5000000.0', '4250000.0', 'year', '', 'outside sales', 'full time', 'houston', ' tx', 'internet', 'servicestelecommunications servicesbusiness services   other', 'sales/retail/business', 'development', '']
['f9735196e9228ec09b6837b0368f6013', '8000000.0', '10000000.0', '9000000.0', 'year', '', 'sr accountant', 'full time', 'boston', ' ma', 'accounting', ' auditing servicesbusiness services   otherfinancial services', 'accounting/finance/insurance', '', '']
['b60f67a1c0bb65ac9d8eb230b23620cc', '4500000.0', '6000000.0', '5250000.0', 'year', '', 'executive assistant', 'full time', 'executive assistantcontract to possible hire executive assistant opportunity available in austin', ' tx. fantastic organization!company profile:medical company that has been around over 25 yearsover 34 locations around the uscompany provides lifesaving therapy and treatments to 1000s of people across the countryrapidly growing organizationfeatures and benefits while on contract:look beyond your average staffing firm and enjoy outstanding benefits from day 1!enroll right away and avoid the aca individual mandate penaltyopt in to receive coverage of medical', 'medical', 'devices  supplies', 'administrative/clerical', '', '']
['6bd5e93d8a888e42ab395952f4835a36', '5000000.0', '5000000.0', '5000000.0', 'year', '', 'outside sales rep ', 'full time', 'austin', ' tx', 'computer', 'hardwareother not classified', 'sales/retail/business', 'development', '']
['ee337f8d7d8c16d7f290dcfc6b77d3fd', '2500.0', '3950.0', '3225.0', 'hour', '', 'registered nurse', 'full time', 'austin', ' tx 73301', 'healthcare', 'services', 'medical/health', '', '']
['dc444b738ca28ddb38f7ee9ce3591097', '12000000.0', '15000000.0', '13500000.0', 'year', '', 'assistant controller', 'full time', 'cambridge', ' ma', 'computer', 'softwarebusiness services   otherengineering services', 'accounting/finance/insurance', '', '']
['89b9beb768a6fcb757d9fcb0522329cf', '3500000.0', '5000000.0', '4250000.0', 'year', '', 'restaurant mgr', 'full time', 'austin', ' tx 78704', 'retailrestaurant', 'food services', 'food', 'services/hospitality', '']
['30303759cdd3ba6358de79b68ff0535c', '6500000.0', '10000000.0', '8250000.0', 'year', '', 'sr tax analyst', 'full time', 'boston', ' ma', 'bankingaccounting', ' auditing servicesfinancial services', 'accounting/finance/insurance', '', '']
['c90acf57efe11cd4b2f85f0e71d42730', '0.0', '7000000.0', '7000000.0', 'year', '', 'executive assistant', 'full time', 'bostonma', '', 'management', 'consulting services', 'administrative/clerical', '', '']
['a41f8111a88385034aa93ffea9ca1fbc', '0.0', '1400.0', '1400.0', 'hour', '', 'multiple customer service rep openings', 'full time temporary', 'bostonma', '', 'education', '', 'customer', 'support/client care', '']
['769c9a65d35d44534c4f0e8cb4c9c17e', '0.0', '1400.0', '1400.0', 'hour', '', 'patient experience rep ', 'full time temporary', 'bostonma', '', 'healthcare', 'services', 'customer', 'support/client care', '']
['89e0a60c12e90a61b8f6ff3aec9366f7', '5000000.0', '20000000.0', '12500000.0', 'year', '', 'business development mgr ', 'full time', 'san francisco', ' ca', 'real', 'estate property managementother not classified', 'sales/retail/business', 'development', '']
['81892ee602f031f46b93295c913a50f6', '12000000.0', '12000000.0', '12000000.0', 'year', '', 'sales mgr', 'full time', 'arlington heights', ' oh', 'chemicals', 'petro chemicalsother not classified', 'sales/retail/business', 'development', '']
['dc9d60c7e25b2031cbc6a966f953524c', '1100.0', '0.0', '1100.0', 'year', '', 'general warehouse associate ', 'full time', 'burlington', ' nj 08016', 'staffing', 'employment agencies', 'manufacturing/production/operations', '', '']
['de5a215a9e71bb1f1617efdd05da384d', '5500000.0', '6000000.0', '5750000.0', 'year', '', 'machinist', 'full time', 'overland park', ' ks 66211', 'manufacturing', '  otherengineering services', 'manufacturing/production/operations', '', '']
['2574e9bfac6fde1f22919a6a897b1da9', '1200.0', '1400.0', '1300.0', 'hour', '', 'office assistant ', 'full time', 'nashville', ' tn', 'other', 'not classified', 'administrative/clerical', '', '']
['d314119e7ec0fbc4d2f33869fae914e3', '0.0', '1700.0', '1700.0', 'hour', '', 'administrative assistant\xa0 ', 'full time', 'houston', ' tx', 'construction', '  residential  commercial office', 'administrative/clerical', '', '']
['2f500face3510091f424b01bb98a42ea', '1600.0', '2100.0', '1850.0', 'hour', '', 'administrative assistant ', 'full time', 'dallas', ' tx', 'nonprofit', 'charitable organizations', 'administrative/clerical', '', '']
['d602dfcd464a5322c72800044d9d31f2', '2647.0', '2647.0', '2647.0', 'hour', '', 'program assistant ', 'full time', 'washington', ' dc 20530', 'legal', 'services government  military', 'administrative/clerical', '', '']
['1e3ffb10a783521a80c187a133cc0417', '4400000.0', '0.0', '4400000.0', 'year', '', 'office mgr ', 'full time', 'houston', ' tx', 'management', 'consulting services', 'administrative/clerical', '', '']
['2f4079b9088ad288816e46879901a6a5', '1000.0', '0.0', '1000.0', 'year', '', 'bilingual referral coordinator ', 'full time', 'fort worth', ' tx', 'legal', 'services', 'administrative/clerical', '', '']
['e5cf7eb138db3fc52e2907fe8f5fb70f', '2700000.0', '3100000.0', '2900000.0', 'year', '', 'receptionist ', 'full time', 'austin', ' tx', 'management', 'consulting services', 'administrative/clerical', '', '']
['29346bfdd9ae2f521d29d24c3f362e99', '1275.0', '1564.0', '1419.5', 'hour', '', 'customer service admin ', 'part time', 'stockton', ' ca 95205', 'transpt', ' stage   materials', 'administrative/clerical', '', '']
['60ace09b0b0bc73d6015f3c80d2ace91', '4000000.0', '5000000.0', '4500000.0', 'year', '', 'receptionist', 'full time', 'district of columbiadc', '', 'other', 'not classified', 'administrative/clerical', '', '']
['eaa0c386c6ab7db8e479ab604fbae497', '1200.0', '1300.0', '1250.0', 'hour', '', 'administrative assistant ', 'full time', 'mansfield', ' tx', 'manufacturing', '  other', 'administrative/clerical', '', '']
['a8da2752720748931f918e71d1a69dfd', '1400.0', '1600.0', '1500.0', 'hour', '', 'administrative assistant ', 'full time', 'beltsville', ' md', 'travel', ' transptation  tourism', 'experienced', '(non-manager)', '']
['85fabae6130f1ea53bfbe00440924356', '1300.0', '1600.0', '1450.0', 'hour', '', 'data entry specialist ', 'full time', 'nashville', ' tn', 'management', 'consulting services', 'administrative/clerical', '', '']
